Area ID,Area Name,Battle Type,Doll ID,Type,Name,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Predicted Damage,Rank
746,Critical6,Night,123,HG,P99,150,1,10,0,Silencer,HP Round,X-Exo,3427,299,718
746,Critical6,Night,140,HG,PSM,100,0,10,0,Silencer,HP Round,X-Exo,3418,299,719
746,Critical6,Night,210,HG,CZ52,150,1,10,0,Silencer,HP Round,T-Exo,3415,298,720
746,Critical6,Night,277,HG,Gr VP70,150,1,10,0,Silencer,HP Round,X-Exo,3407,298,721
746,Critical6,Night,232,HG,MP-448,100,0,10,0,Silencer,HP Round,X-Exo,3406,298,722
746,Critical6,Night,248,HG,Jericho,100,0,10,0,Silencer,HP Round,T-Exo,3409,298,723
746,Critical6,Night,186,HG,P226,150,1,10,0,Silencer,HP Round,X-Exo,3386,296,724
746,Critical6,Night,11,HG,P08,150,1,10,0,Silencer,HP Round,T-Exo,3382,295,725
746,Critical6,Night,141,HG,Gr USPCompact,150,1,10,0,Silencer,HP Round,X-Exo,3381,295,726
746,Critical6,Night,14,HG,Astra,100,0,10,0,Silencer,HP Round,T-Exo,3363,294,727
746,Critical6,Night,113,HG,Serdyukov,100,0,10,0,Silencer,HP Round,T-Exo,3360,294,728
746,Critical6,Night,309,HG,WKp,100,0,10,0,Silencer,HP Round,T-Exo,3362,294,729
746,Critical6,Night,132,HG,Type59,100,0,10,0,Silencer,HP Round,X-Exo,3352,293,730
746,Critical6,Night,13,HG,Type92,150,1,10,0,Silencer,HP Round,X-Exo,3346,292,731
746,Critical6,Night,15,HG,G17,100,0,10,0,Silencer,HP Round,X-Exo,3347,292,732
746,Critical6,Night,322,HG,QSB-91,100,0,10,0,Silencer,HP Round,T-Exo,3347,292,733
746,Critical6,Night,10,HG,PPK,100,0,10,0,Exclusive,HP Round,X-Exo,3333,291,734
746,Critical6,Night,167,HG,Gr HK45,100,0,10,0,Silencer,HP Round,T-Exo,3330,291,735
746,Critical6,Night,210,HG,CZ52,100,0,10,0,Silencer,HP Round,T-Exo,3326,291,736
746,Critical6,Night,123,HG,P99,100,0,10,0,Silencer,HP Round,X-Exo,3321,290,737
746,Critical6,Night,186,HG,P226,100,0,10,0,Silencer,HP Round,T-Exo,3308,289,738
746,Critical6,Night,141,HG,Gr USPCompact,100,0,10,0,Silencer,HP Round,X-Exo,3300,288,739
746,Critical6,Night,277,HG,Gr VP70,100,0,10,0,Silencer,HP Round,X-Exo,3298,288,740
746,Critical6,Night,11,HG,P08,100,0,10,0,Silencer,HP Round,T-Exo,3284,287,741
746,Critical6,Night,139,HG,Bren Ten,150,1,10,0,Silencer,HP Round,T-Exo,3258,285,742
746,Critical6,Night,13,HG,Type92,100,0,10,0,Silencer,HP Round,X-Exo,3244,283,743
746,Critical6,Night,9,HG,P38,150,1,10,0,Silencer,HP Round,T-Exo,3227,282,744
746,Critical6,Night,90,HG,FF FNP9,150,1,10,0,Silencer,HP Round,X-Exo,3228,282,745
746,Critical6,Night,9,HG,P38,100,0,10,0,Silencer,HP Round,X-Exo,3155,276,746
746,Critical6,Night,139,HG,Bren Ten,100,0,10,0,Silencer,HP Round,T-Exo,3161,276,747
746,Critical6,Night,90,HG,FF FNP9,100,0,10,0,Silencer,HP Round,X-Exo,3149,275,748
748,Critical8,Day,20055,AR,M4A1 Mod,200,1,10,10,Night Equip,HV Round,Exclusive,7607,2091,1
748,Critical8,Day,20055,AR,M4A1 Mod,100,0,10,10,Night Equip,HV Round,Exclusive,7168,1971,2
748,Critical8,Day,20065,AR,416 Mod,200,1,10,10,Night Equip,HV Round,Exclusive,6569,1806,3
748,Critical8,Day,20065,AR,416 Mod,100,0,10,10,Night Equip,HV Round,Exclusive,6202,1705,4
748,Critical8,Day,1032,AR,Medusa,150,1,10,0,Night Equip,HV Round,Exclusive,6065,1667,5
748,Critical8,Day,20122,AR,Gr G11 Mod,200,1,10,10,Night Equip,HV Round,T-Exo,5972,1642,6
748,Critical8,Day,1032,AR,Medusa,100,0,10,0,Night Equip,HV Round,Exclusive,5874,1615,7
748,Critical8,Day,347,SMG,gun-10000347,150,1,10,0,T-Exo,AP Round,Night Equip,6759,1605,8
748,Critical8,Day,20143,SMG,RO635 Mod,200,1,10,10,T-Exo,HP Round,Night Equip,6713,1594,9
748,Critical8,Day,62,AR,Gr G41,150,1,10,0,Night Equip,HV Round,Exclusive,5775,1588,10
748,Critical8,Day,20057,AR,ST AR-15 Mod,200,1,10,10,Optical,Night Equip,Exclusive,5770,1586,11
748,Critical8,Day,20104,SMG,Gr G36c Mod,200,1,10,10,T-Exo,HP Round,Night Equip,6660,1581,12
748,Critical8,Day,1027,AR,Angelica,150,1,10,0,Night Equip,HV Round,Exclusive,5744,1579,13
748,Critical8,Day,330,AR,FX-05,150,1,10,0,Night Equip,HV Round,T-Exo,4776,1576,14
748,Critical8,Day,20056,AR,M4 SOPMOD II Mod,200,1,10,10,Optical,Night Equip,HV Round,5714,1571,15
748,Critical8,Day,213,SMG,C-MS,150,1,10,0,T-Exo,AP Round,Night Equip,6565,1559,16
748,Critical8,Day,187,AR,Ak 5,150,1,10,0,Night Equip,HV Round,T-Exo,4723,1558,17
748,Critical8,Day,347,SMG,gun-10000347,100,0,10,0,T-Exo,AP Round,Night Equip,6564,1558,18
748,Critical8,Day,62,AR,Gr G41,100,0,10,0,Night Equip,HV Round,Exclusive,5648,1553,19
748,Critical8,Day,336,SMG,PPD-40,150,1,10,0,T-Exo,HP Round,Night Equip,5448,1552,20
748,Critical8,Day,20060,AR,AS Val Mod,200,1,10,10,Night Equip,Exclusive,T-Exo,5638,1550,21
748,Critical8,Day,328,SMG,AR-57,150,1,10,0,T-Exo,HP Round,Night Equip,5441,1550,22
748,Critical8,Day,20122,AR,Gr G11 Mod,100,0,10,10,Night Equip,HV Round,T-Exo,5638,1550,23
748,Critical8,Day,54,AR,M16A1,150,1,10,0,HV Round,Armor Plate,Exclusive,5599,1539,24
748,Critical8,Day,1027,AR,Angelica,100,0,10,0,Night Equip,HV Round,Exclusive,5574,1532,25
748,Critical8,Day,330,AR,FX-05,100,0,10,0,Night Equip,HV Round,T-Exo,4632,1528,26
748,Critical8,Day,203,SMG,Honey Badger,150,1,10,0,T-Exo,HP Round,Night Equip,5335,1520,27
748,Critical8,Day,20064,AR,Gr G36 Mod,200,1,10,10,Night Equip,HV Round,T-Exo,5513,1516,28
748,Critical8,Day,20101,SMG,UMP9 Mod,200,1,10,10,Exclusive,HP Round,Night Equip,6367,1512,29
748,Critical8,Day,187,AR,Ak 5,100,0,10,0,Night Equip,HV Round,T-Exo,4579,1511,30
748,Critical8,Day,213,SMG,C-MS,100,0,10,0,T-Exo,AP Round,Night Equip,6360,1510,31
748,Critical8,Day,336,SMG,PPD-40,100,0,10,0,T-Exo,HP Round,Night Equip,5295,1509,32
748,Critical8,Day,20143,SMG,RO635 Mod,100,0,10,10,T-Exo,HP Round,Night Equip,6349,1507,33
748,Critical8,Day,328,SMG,AR-57,100,0,10,0,T-Exo,HP Round,Night Equip,5289,1507,34
748,Critical8,Day,20171,AR,Ribeyrolles Mod,200,1,10,10,Night Equip,HV Round,T-Exo,5477,1506,35
748,Critical8,Day,54,AR,M16A1,100,0,10,0,HV Round,Armor Plate,Exclusive,5473,1505,36
748,Critical8,Day,20103,SMG,UMP45 Mod,200,1,10,10,Exclusive,HP Round,Night Equip,6311,1498,37
748,Critical8,Day,20104,SMG,Gr G36c Mod,100,0,10,10,T-Exo,HP Round,Night Equip,6306,1497,38
748,Critical8,Day,20029,SMG,STEN MkⅡ Mod,200,1,10,10,T-Exo,HP Round,Night Equip,6300,1496,39
748,Critical8,Day,20057,AR,ST AR-15 Mod,100,0,10,10,Optical,Night Equip,Exclusive,5415,1489,40
748,Critical8,Day,20136,SMG,PP-19 Mod,200,1,10,10,T-Exo,HP Round,Night Equip,6219,1477,41
748,Critical8,Day,20056,AR,M4 SOPMOD II Mod,100,0,10,10,Optical,Night Equip,HV Round,5372,1477,42
748,Critical8,Day,203,SMG,Honey Badger,100,0,10,0,T-Exo,HP Round,Night Equip,5185,1477,43
748,Critical8,Day,20060,AR,AS Val Mod,100,0,10,10,Night Equip,Exclusive,T-Exo,5368,1476,44
748,Critical8,Day,73,AR,AUG,150,1,10,0,Night Equip,HV Round,T-Exo,5340,1468,45
748,Critical8,Day,206,AR,AK-12,150,1,10,0,Night Equip,HV Round,T-Exo,5339,1468,46
748,Critical8,Day,205,AR,AN-94,150,1,10,0,Night Equip,HV Round,T-Exo,5311,1460,47
748,Critical8,Day,274,AR,ACR,150,1,10,0,Night Equip,HV Round,T-Exo,5288,1454,48
748,Critical8,Day,318,AR,VHS,150,1,10,0,Night Equip,HV Round,T-Exo,5285,1453,49
748,Critical8,Day,1030,SMG,Jashin-chan,150,1,10,0,Exclusive,HP Round,Night Equip,6115,1452,50
748,Critical8,Day,20178,SMG,F1 Mod,200,1,10,10,T-Exo,HP Round,Night Equip,6111,1451,51
748,Critical8,Day,341,SMG,gun-10000341,150,1,10,0,T-Exo,HP Round,Night Equip,6078,1443,52
748,Critical8,Day,243,AR,64 Shiki,150,1,10,0,Night Equip,HV Round,T-Exo,5245,1442,53
748,Critical8,Day,306,AR,AK-Alfa,150,1,10,0,Night Equip,HV Round,T-Exo,5247,1442,54
748,Critical8,Day,293,AR,AK-15,150,1,10,0,Night Equip,HV Round,T-Exo,5233,1439,55
748,Critical8,Day,342,AR,gun-10000342,150,1,10,0,Night Equip,HV Round,T-Exo,5236,1439,56
748,Critical8,Day,20061,AR,StG44 Mod,200,1,10,10,Night Equip,HV Round,T-Exo,5232,1438,57
748,Critical8,Day,20064,AR,Gr G36 Mod,100,0,10,10,Night Equip,HV Round,T-Exo,5230,1438,58
748,Critical8,Day,289,AR,R5,150,1,10,0,Night Equip,HV Round,T-Exo,5229,1437,59
748,Critical8,Day,236,AR,K11,150,1,10,0,Night Equip,HV Round,T-Exo,5218,1434,60
748,Critical8,Day,20101,SMG,UMP9 Mod,100,0,10,10,Exclusive,HP Round,Night Equip,6041,1434,61
748,Critical8,Day,245,SMG,P90,150,1,10,0,T-Exo,HP Round,Night Equip,6023,1430,62
748,Critical8,Day,1023,SMG,Henrietta,150,1,10,0,T-Exo,HP Round,Night Equip,6023,1430,63
748,Critical8,Day,20071,AR,Galil Mod,200,1,10,10,Night Equip,HV Round,T-Exo,5195,1428,64
748,Critical8,Day,313,AR,S-ACR,150,1,10,0,Night Equip,HV Round,T-Exo,5193,1428,65
748,Critical8,Day,20031,SMG,M38 Mod,200,1,10,10,T-Exo,HP Round,Night Equip,6010,1427,66
748,Critical8,Day,290,AR,89 Shiki,150,1,10,0,Night Equip,HV Round,T-Exo,5189,1426,67
748,Critical8,Day,20171,AR,Ribeyrolles Mod,100,0,10,10,Night Equip,HV Round,T-Exo,5185,1425,68
748,Critical8,Day,73,AR,AUG,100,0,10,0,Night Equip,HV Round,T-Exo,5178,1423,69
748,Critical8,Day,338,AR,SIG MCX,150,1,10,0,Night Equip,HV Round,T-Exo,5168,1421,70
748,Critical8,Day,206,AR,AK-12,100,0,10,0,Night Equip,HV Round,T-Exo,5167,1420,71
748,Critical8,Day,205,AR,AN-94,100,0,10,0,Night Equip,HV Round,T-Exo,5158,1418,72
748,Critical8,Day,20029,SMG,STEN MkⅡ Mod,100,0,10,10,T-Exo,HP Round,Night Equip,5967,1417,73
748,Critical8,Day,20103,SMG,UMP45 Mod,100,0,10,10,Exclusive,HP Round,Night Equip,5970,1417,74
748,Critical8,Day,228,SMG,100 Shiki,150,1,10,0,T-Exo,HP Round,Exclusive,5961,1415,75
748,Critical8,Day,16,SMG,Thompson,150,1,10,0,T-Exo,HP Round,Night Equip,5951,1413,76
748,Critical8,Day,20032,SMG,Micro Uzi Mod,200,1,10,10,T-Exo,HP Round,Night Equip,5953,1413,77
748,Critical8,Day,1030,SMG,Jashin-chan,100,0,10,0,Exclusive,HP Round,Night Equip,5945,1411,78
748,Critical8,Day,274,AR,ACR,100,0,10,0,Night Equip,HV Round,T-Exo,5124,1409,79
748,Critical8,Day,318,AR,VHS,100,0,10,0,Night Equip,HV Round,T-Exo,5124,1409,80
748,Critical8,Day,341,SMG,gun-10000341,100,0,10,0,T-Exo,HP Round,Night Equip,5935,1409,81
748,Critical8,Day,194,AR,K2,150,1,10,0,Night Equip,HV Round,T-Exo,5105,1403,82
748,Critical8,Day,243,AR,64 Shiki,100,0,10,0,Night Equip,HV Round,T-Exo,5105,1403,83
748,Critical8,Day,214,AR,ADS,150,1,10,0,Night Equip,HV Round,T-Exo,5090,1399,84
748,Critical8,Day,215,AR,MDR,150,1,10,0,Night Equip,HV Round,T-Exo,5080,1397,85
748,Critical8,Day,20136,SMG,PP-19 Mod,100,0,10,10,T-Exo,HP Round,Night Equip,5883,1397,86
748,Critical8,Day,306,AR,AK-Alfa,100,0,10,0,Night Equip,HV Round,T-Exo,5073,1395,87
748,Critical8,Day,342,AR,gun-10000342,100,0,10,0,Night Equip,HV Round,T-Exo,5071,1394,88
748,Critical8,Day,289,AR,R5,100,0,10,0,Night Equip,HV Round,T-Exo,5069,1393,89
748,Critical8,Day,245,SMG,P90,100,0,10,0,T-Exo,HP Round,Night Equip,5863,1392,90
748,Critical8,Day,1023,SMG,Henrietta,100,0,10,0,T-Exo,HP Round,Night Equip,5863,1392,91
748,Critical8,Day,138,AR,6P62,150,1,10,0,Night Equip,AP Round,T-Exo,5059,1391,92
748,Critical8,Day,228,SMG,100 Shiki,100,0,10,0,T-Exo,HP Round,Exclusive,5860,1391,93
748,Critical8,Day,313,AR,S-ACR,100,0,10,0,Night Equip,HV Round,T-Exo,5059,1391,94
748,Critical8,Day,236,AR,K11,100,0,10,0,Night Equip,HV Round,T-Exo,5057,1390,95
748,Critical8,Day,293,AR,AK-15,100,0,10,0,Night Equip,HV Round,T-Exo,5058,1390,96
748,Critical8,Day,315,SMG,AUG Para,150,1,10,0,T-Exo,HP Round,Night Equip,5839,1386,97
748,Critical8,Day,290,AR,89 Shiki,100,0,10,0,Night Equip,HV Round,T-Exo,5036,1384,98
748,Critical8,Day,338,AR,SIG MCX,100,0,10,0,Night Equip,HV Round,T-Exo,5035,1384,99
748,Critical8,Day,311,SMG,Lusa,150,1,10,0,T-Exo,HP Round,Night Equip,5827,1383,100
748,Critical8,Day,20026,SMG,Gr MP5 Mod,200,1,10,10,T-Exo,HP Round,Night Equip,5821,1382,101
748,Critical8,Day,106,AR,FAL,150,1,10,0,Night Equip,HV Round,T-Exo,5028,1382,102
748,Critical8,Day,181,AR,T91,150,1,10,0,Night Equip,HV Round,T-Exo,5026,1382,103
748,Critical8,Day,20178,SMG,F1 Mod,100,0,10,10,T-Exo,HP Round,Night Equip,5822,1382,104
748,Critical8,Day,340,AR,TKB-408,150,1,10,0,Night Equip,HV Round,T-Exo,5017,1379,105
748,Critical8,Day,196,AR,Zas M21,150,1,10,0,Night Equip,HV Round,T-Exo,4997,1374,106
748,Critical8,Day,16,SMG,Thompson,100,0,10,0,T-Exo,HP Round,Night Equip,5784,1373,107
748,Critical8,Day,127,SMG,Type79,150,1,10,0,T-Exo,Exclusive,Night Equip,5772,1370,108
748,Critical8,Day,234,SMG,JS 9,150,1,10,0,T-Exo,HP Round,Night Equip,5771,1370,109
748,Critical8,Day,287,AR,SIG-556,150,1,10,0,Night Equip,HV Round,T-Exo,4985,1370,110
748,Critical8,Day,20063,AR,Gr G3 Mod,200,1,10,10,Night Equip,HV Round,T-Exo,4978,1368,111
748,Critical8,Day,194,AR,K2,100,0,10,0,Night Equip,HV Round,T-Exo,4974,1367,112
748,Critical8,Day,1019,SMG,Dorothy Haze,150,1,10,0,T-Exo,Exclusive,Night Equip,5749,1365,113
748,Critical8,Day,1029,AR,Agent 416,150,1,10,0,Night Equip,HV Round,T-Exo,4967,1365,114
748,Critical8,Day,129,AR,Type95,150,1,10,0,Night Equip,HV Round,T-Exo,4963,1364,115
748,Critical8,Day,20031,SMG,M38 Mod,100,0,10,10,T-Exo,HP Round,Night Equip,5746,1364,116
748,Critical8,Day,214,AR,ADS,100,0,10,0,Night Equip,HV Round,T-Exo,4961,1364,117
748,Critical8,Day,130,AR,Type97,150,1,10,0,Night Equip,HV Round,T-Exo,4955,1362,118
748,Critical8,Day,115,SMG,Suomi,150,1,10,0,T-Exo,HP Round,Night Equip,5734,1361,119
748,Critical8,Day,20061,AR,StG44 Mod,100,0,10,10,Night Equip,HV Round,T-Exo,4947,1360,120
748,Critical8,Day,259,SMG,PM-9,150,1,10,0,T-Exo,HP Round,Night Equip,5725,1359,121
748,Critical8,Day,119,AR,OTs-14,150,1,10,0,Night Equip,HV Round,T-Exo,4940,1358,122
748,Critical8,Day,215,AR,MDR,100,0,10,0,Night Equip,HV Round,T-Exo,4932,1356,123
748,Critical8,Day,138,AR,6P62,100,0,10,0,Night Equip,AP Round,T-Exo,4922,1353,124
748,Critical8,Day,20071,AR,Galil Mod,100,0,10,10,Night Equip,HV Round,T-Exo,4914,1351,125
748,Critical8,Day,311,SMG,Lusa,100,0,10,0,T-Exo,HP Round,Night Equip,5686,1350,126
748,Critical8,Day,315,SMG,AUG Para,100,0,10,0,T-Exo,HP Round,Night Equip,5686,1350,127
748,Critical8,Day,193,AR,T65,150,1,10,0,Night Equip,HV Round,T-Exo,4908,1349,128
748,Critical8,Day,175,AR,ART556,150,1,10,0,Night Equip,HV Round,T-Exo,4905,1348,129
748,Critical8,Day,28,SMG,Gr MP7,150,1,10,0,T-Exo,HP Round,Night Equip,5673,1347,130
748,Critical8,Day,20032,SMG,Micro Uzi Mod,100,0,10,10,T-Exo,HP Round,Night Equip,5674,1347,131
748,Critical8,Day,224,SMG,PM-06,150,1,10,0,T-Exo,HP Round,Night Equip,5663,1344,132
748,Critical8,Day,106,AR,FAL,100,0,10,0,Night Equip,HV Round,T-Exo,4881,1342,133
748,Critical8,Day,181,AR,T91,100,0,10,0,Night Equip,HV Round,T-Exo,4877,1341,134
748,Critical8,Day,340,AR,TKB-408,100,0,10,0,Night Equip,HV Round,T-Exo,4865,1337,135
748,Critical8,Day,196,AR,Zas M21,100,0,10,0,Night Equip,HV Round,T-Exo,4851,1334,136
748,Critical8,Day,234,SMG,JS 9,100,0,10,0,T-Exo,HP Round,Night Equip,5621,1334,137
748,Critical8,Day,251,SMG,X95,150,1,10,0,T-Exo,HP Round,Night Equip,5616,1333,138
748,Critical8,Day,127,SMG,Type79,100,0,10,0,T-Exo,Exclusive,Night Equip,5613,1333,139
748,Critical8,Day,172,AR,Am RFB,150,1,10,0,Night Equip,HV Round,T-Exo,4838,1330,140
748,Critical8,Day,287,AR,SIG-556,100,0,10,0,Night Equip,HV Round,T-Exo,4837,1330,141
748,Critical8,Day,1019,SMG,Dorothy Haze,100,0,10,0,T-Exo,Exclusive,Night Equip,5603,1330,142
748,Critical8,Day,288,AR,CR-21,150,1,10,0,Night Equip,HV Round,T-Exo,4832,1328,143
748,Critical8,Day,20094,SMG,Type64 Mod,200,1,10,10,T-Exo,HP Round,Night Equip,5589,1327,144
748,Critical8,Day,115,SMG,Suomi,100,0,10,0,T-Exo,HP Round,Night Equip,5590,1327,145
748,Critical8,Day,1029,AR,Agent 416,100,0,10,0,Night Equip,HV Round,T-Exo,4820,1325,146
748,Critical8,Day,129,AR,Type95,100,0,10,0,Night Equip,HV Round,T-Exo,4813,1323,147
748,Critical8,Day,333,SMG,VP1915,150,1,10,0,T-Exo,HP Round,Night Equip,5567,1322,148
748,Critical8,Day,259,SMG,PM-9,100,0,10,0,T-Exo,HP Round,Night Equip,5568,1322,149
748,Critical8,Day,59,SMG,AK-74U,150,1,10,0,T-Exo,HP Round,Night Equip,5562,1320,150
748,Critical8,Day,349,AR,gun-10000349,150,1,10,0,Night Equip,HV Round,T-Exo,4802,1320,151
748,Critical8,Day,119,AR,OTs-14,100,0,10,0,Night Equip,HV Round,T-Exo,4803,1320,152
748,Critical8,Day,130,AR,Type97,100,0,10,0,Night Equip,HV Round,T-Exo,4803,1320,153
748,Critical8,Day,297,AR,FI M82,150,1,10,0,Night Equip,HV Round,T-Exo,4782,1315,154
748,Critical8,Day,28,SMG,Gr MP7,100,0,10,0,T-Exo,HP Round,Night Equip,5536,1314,155
748,Critical8,Day,135,SMG,SR-3MP,150,1,10,0,T-Exo,HP Round,Night Equip,5526,1312,156
748,Critical8,Day,343,AR,gun-10000343,150,1,10,0,Night Equip,HV Round,T-Exo,4774,1312,157
748,Critical8,Day,69,AR,Fr FAMAS,150,1,10,0,Night Equip,HV Round,T-Exo,4764,1310,158
748,Critical8,Day,20026,SMG,Gr MP5 Mod,100,0,10,10,T-Exo,HP Round,Night Equip,5517,1310,159
748,Critical8,Day,175,AR,ART556,100,0,10,0,Night Equip,HV Round,T-Exo,4760,1309,160
748,Critical8,Day,20093,SMG,IDW Mod,200,1,10,10,T-Exo,HP Round,Night Equip,5510,1308,161
748,Critical8,Day,193,AR,T65,100,0,10,0,Night Equip,HV Round,T-Exo,4757,1308,162
748,Critical8,Day,224,SMG,PM-06,100,0,10,0,T-Exo,HP Round,Night Equip,5510,1308,163
748,Critical8,Day,177,SMG,KLIN,150,1,10,0,T-Exo,HP Round,Night Equip,5504,1307,164
748,Critical8,Day,295,SMG,CF-05,150,1,10,0,T-Exo,HP Round,Night Equip,5495,1305,165
748,Critical8,Day,20,SMG,Vector,150,1,10,0,T-Exo,HP Round,Night Equip,5493,1304,166
748,Critical8,Day,1007,AR,Himeko,150,1,10,0,Night Equip,HV Round,T-Exo,4745,1304,167
748,Critical8,Day,1028,SMG,Agent Vector,150,1,10,0,T-Exo,HP Round,Night Equip,5493,1304,168
748,Critical8,Day,118,AR,9A-91,150,1,10,0,Night Equip,HV Round,T-Exo,4738,1302,169
748,Critical8,Day,102,SMG,UMP40,150,1,10,0,Exclusive,HP Round,Night Equip,5478,1301,170
748,Critical8,Day,344,AR,gun-10000344,150,1,10,0,Night Equip,HV Round,T-Exo,4734,1301,171
748,Critical8,Day,172,AR,Am RFB,100,0,10,0,Night Equip,HV Round,T-Exo,4716,1296,172
748,Critical8,Day,251,SMG,X95,100,0,10,0,T-Exo,HP Round,Night Equip,5460,1296,173
748,Critical8,Day,227,AR,A-91,150,1,10,0,Night Equip,HV Round,T-Exo,4712,1295,174
748,Critical8,Day,20063,AR,Gr G3 Mod,100,0,10,10,Night Equip,HV Round,T-Exo,4703,1293,175
748,Critical8,Day,288,AR,CR-21,100,0,10,0,Night Equip,HV Round,T-Exo,4702,1293,176
748,Critical8,Day,66,AR,Type56-1,150,1,10,0,Night Equip,HV Round,T-Exo,4691,1290,177
748,Critical8,Day,333,SMG,VP1915,100,0,10,0,T-Exo,HP Round,Night Equip,5432,1290,178
748,Critical8,Day,262,AR,EM-2,150,1,10,0,Night Equip,HV Round,T-Exo,4690,1289,179
748,Critical8,Day,207,AR,CZ2000,150,1,10,0,Night Equip,HV Round,T-Exo,4685,1288,180
748,Critical8,Day,72,AR,TAR-21,150,1,10,0,Night Equip,HV Round,T-Exo,4677,1286,181
748,Critical8,Day,137,SMG,PP-19-01,150,1,10,0,T-Exo,HP Round,Night Equip,5416,1286,182
748,Critical8,Day,59,SMG,AK-74U,100,0,10,0,T-Exo,HP Round,Night Equip,5412,1285,183
748,Critical8,Day,191,SMG,M12,150,1,10,0,T-Exo,HP Round,Night Equip,5403,1283,184
748,Critical8,Day,280,SMG,MAT-49,150,1,10,0,T-Exo,HP Round,Night Equip,5406,1283,185
748,Critical8,Day,301,SMG,MAS-38,150,1,10,0,T-Exo,HP Round,Night Equip,5395,1281,186
748,Critical8,Day,343,AR,gun-10000343,100,0,10,0,Night Equip,HV Round,T-Exo,4658,1280,187
748,Critical8,Day,349,AR,gun-10000349,100,0,10,0,Night Equip,HV Round,T-Exo,4654,1279,188
748,Critical8,Day,216,AR,XM8,150,1,10,0,Night Equip,HV Round,T-Exo,4643,1276,189
748,Critical8,Day,69,AR,Fr FAMAS,100,0,10,0,Night Equip,HV Round,T-Exo,4643,1276,190
748,Critical8,Day,135,SMG,SR-3MP,100,0,10,0,T-Exo,HP Round,Night Equip,5372,1275,191
748,Critical8,Day,297,AR,FI M82,100,0,10,0,Night Equip,HV Round,T-Exo,4637,1275,192
748,Critical8,Day,131,SMG,EVO 3,150,1,10,0,T-Exo,HP Round,Night Equip,5368,1274,193
748,Critical8,Day,209,SMG,OTs-39,150,1,10,0,T-Exo,HP Round,Night Equip,5361,1273,194
748,Critical8,Day,118,AR,9A-91,100,0,10,0,Night Equip,HV Round,T-Exo,4623,1271,195
748,Critical8,Day,177,SMG,KLIN,100,0,10,0,T-Exo,HP Round,Night Equip,5344,1269,196
748,Critical8,Day,286,SMG,K-PDW,150,1,10,0,T-Exo,HP Round,Night Equip,5341,1268,197
748,Critical8,Day,295,SMG,CF-05,100,0,10,0,T-Exo,HP Round,Night Equip,5340,1268,198
748,Critical8,Day,344,AR,gun-10000344,100,0,10,0,Night Equip,HV Round,T-Exo,4612,1268,199
748,Critical8,Day,1007,AR,Himeko,100,0,10,0,Night Equip,HV Round,T-Exo,4612,1268,200
748,Critical8,Day,20,SMG,Vector,100,0,10,0,T-Exo,HP Round,Night Equip,5328,1265,201
748,Critical8,Day,1028,SMG,Agent Vector,100,0,10,0,T-Exo,HP Round,Night Equip,5328,1265,202
748,Critical8,Day,237,AR,SAR-21,150,1,10,0,Night Equip,HV Round,T-Exo,4599,1264,203
748,Critical8,Day,102,SMG,UMP40,100,0,10,0,Exclusive,HP Round,Night Equip,5325,1264,204
748,Critical8,Day,20094,SMG,Type64 Mod,100,0,10,10,T-Exo,HP Round,Night Equip,5320,1263,205
748,Critical8,Day,225,SMG,Cx4 Storm,150,1,10,0,T-Exo,HP Round,Night Equip,5305,1259,206
748,Critical8,Day,335,AR,Fedorov Avtomat,150,1,10,0,Night Equip,HV Round,T-Exo,4580,1259,207
748,Critical8,Day,239,AR,Type03,150,1,10,0,Night Equip,HV Round,T-Exo,4571,1257,208
748,Critical8,Day,327,SMG,SUB-2000,150,1,10,0,T-Exo,HP Round,Night Equip,5296,1257,209
748,Critical8,Day,144,SMG,MT-9,150,1,10,0,T-Exo,HP Round,Night Equip,5291,1256,210
748,Critical8,Day,279,AR,INSAS,150,1,10,0,Night Equip,HV Round,T-Exo,4568,1256,211
748,Critical8,Day,227,AR,A-91,100,0,10,0,Night Equip,HV Round,T-Exo,4569,1256,212
748,Critical8,Day,137,SMG,PP-19-01,100,0,10,0,T-Exo,HP Round,Night Equip,5287,1255,213
748,Critical8,Day,207,AR,CZ2000,100,0,10,0,Night Equip,HV Round,T-Exo,4567,1255,214
748,Critical8,Day,262,AR,EM-2,100,0,10,0,Night Equip,HV Round,T-Exo,4564,1255,215
748,Critical8,Day,72,AR,TAR-21,100,0,10,0,Night Equip,HV Round,T-Exo,4562,1254,216
748,Critical8,Day,191,SMG,M12,100,0,10,0,T-Exo,HP Round,Night Equip,5276,1253,217
748,Critical8,Day,66,AR,Type56-1,100,0,10,0,Night Equip,HV Round,T-Exo,4546,1250,218
748,Critical8,Day,265,AR,Gr HK33,150,1,10,0,Night Equip,HV Round,T-Exo,4544,1249,219
748,Critical8,Day,304,SMG,SAF,150,1,10,0,T-Exo,HP Round,Night Equip,5261,1249,220
748,Critical8,Day,280,SMG,MAT-49,100,0,10,0,T-Exo,HP Round,Night Equip,5256,1248,221
748,Critical8,Day,105,AR,OTs-12,150,1,10,0,Night Equip,Exclusive,T-Exo,4531,1246,222
748,Critical8,Day,298,AR,Vepr,150,1,10,0,Night Equip,HV Round,T-Exo,4530,1245,223
748,Critical8,Day,131,SMG,EVO 3,100,0,10,0,T-Exo,HP Round,Night Equip,5238,1244,224
